target_type,ticker,isin,company_id,sector,industry,country,source_url,last_reviewed
ticker,LUK_US_EQ,,,,,,,
ticker,LUVU_US_EQ,,,,,,,
ticker,LU_US_EQ,,,,,,,
ticker,LVNTA_US_EQ,,,,,,,
ticker,LWAC_US_EQ,,,,,,,
ticker,LWBd_EQ,,,,,,,
ticker,LW_US_EQ,,,,,,,
ticker,LXRP_US_EQ,,,,,,,
ticker,LYG_US_EQ,,,,,,,
ticker,LYId_EQ,,,,,,,
ticker,LYL_US_EQ,,,,,,,
ticker,LYSDY_US_EQ,,,,,,,
ticker,LYT_US_EQ,,,,,,,
ticker,LZB_US_EQ,,,,,,,
ticker,LZ_US_EQ,,,,,,,
ticker,L_US_EQ,,,,,,,
ticker,M0Yd_EQ,,,,,,,
ticker,M1Zd_EQ,,,,,,,
ticker,M4Bd_EQ,,,,,,,
ticker,M5Zd_EQ,,,,,,,
ticker,M6Qd_EQ,,,,,,,
ticker,MAAC_US_EQ,,,,,,,
ticker,MAAL_US_EQ,,,,,,,
ticker,MAAQ_US_EQ,,,,,,,
ticker,MACA_US_EQ,,,,,,,
ticker,MACK_US_EQ,,,,,,,
ticker,MAC_US_EQ,,,,,,,
ticker,MAGH_US_EQ,,,,,,,
ticker,MAGS_US_EQ,,,,,,,
ticker,MAHLY_US_EQ,,,,,,,
ticker,MAILl_EQ,,,,,,,
ticker,MAIR_US_EQ,,,,,,,
ticker,MAN_US_EQ,,,,,,,
ticker,MARAd_EQ,,,,,,,
ticker,MARX_US_EQ,,,,,,,
ticker,MASI_US_EQ,,,,,,,
ticker,MASK_US_EQ,,,,,,,
ticker,MAS_US_EQ,,,,,,,
ticker,MAT1d_EQ,,,,,,,
ticker,MATW_US_EQ,,,,,,,
ticker,MAUSY_US_EQ,,,,,,,
ticker,MAXN_US_EQ,,,,,,,
ticker,MAYA_US_EQ,,,,,,,
ticker,MB1_US_EQ,,,,,,,
ticker,MBId_EQ,,,,,,,
ticker,MBLY_US_EQ,,,,,,,
ticker,MBRX_US_EQ,,,,,,,
ticker,MBTNs_EQ,,,,,,,
ticker,MBT_US_EQ,,,,,,,
ticker,MBWM_US_EQ,,,,,,,
ticker,MCAA_US_EQ,,,,,,,
ticker,MCAC_US_EQ,,,,,,,
ticker,MCAD_US_EQ,,,,,,,
ticker,MCAE_US_EQ,,,,,,,
ticker,MCAF_US_EQ,,,,,,,
ticker,MCAG_US_EQ,,,,,,,
ticker,MCARY_US_EQ,,,,,,,
ticker,MCBI_US_EQ,,,,,,,
ticker,MCC_US_EQ,,,,,,,
ticker,MCEM_US_EQ,,,,,,,
ticker,MCFT_US_EQ,,,,,,,
ticker,MCF_US_EQ,,,,,,,
ticker,MCK_US_EQ,,,,,,,
ticker,MCKd_EQ,,,,,,,
ticker,MCLD_US_EQ,,,,,,,
ticker,MCMJ_US_EQ,,,,,,,
ticker,MCO_US_EQ,,,,,,,
ticker,MCPHYp_EQ,,,,,,,
ticker,MCRB_US_EQ,,,,,,,
ticker,MCRP_US_EQ,,,,,,,
ticker,MCS_US_EQ,,,,,,,
ticker,MCTA_US_EQ,,,,,,,
ticker,MCVT_US_EQ,,,,,,,
ticker,MCXd_EQ,,,,,,,
ticker,MCY_US_EQ,,,,,,,
ticker,MDB_US_EQ,,,,,,,
ticker,MDCA_US_EQ,,,,,,,
ticker,MDG1d_EQ,,,,,,,
ticker,MDGS_US_EQ,,,,,,,
ticker,MDJH_US_EQ,,,,,,,
ticker,MDLY_US_EQ,,,,,,,
ticker,MDMGl_EQ,,,,,,,
ticker,MDRX_US_EQ,,,,,,,
ticker,MDVL_US_EQ,,,,,,,
ticker,MDV_US_EQ,,,,,,,
ticker,MD_US_EQ,,,,,,,
ticker,MEALl_EQ,,,,,,,
ticker,MEDS_US_EQ,,,,,,,
ticker,MEDe_EQ,,,,,,,
ticker,MEEC_US_EQ,,,,,,,
ticker,MEG_US_EQ,,,,,,,
ticker,MEIP_US_EQ,,,,,,,
ticker,MENS_US_EQ,,,,,,,
ticker,MESA_US_EQ,,,,,,,
ticker,MESO_US_EQ,,,,,,,
ticker,METC_US_EQ,,,,,,,
ticker,METX_US_EQ,,,,,,,
ticker,ME_CA_EQ,,,,,,,
ticker,MFH_US_EQ,,,,,,,
ticker,MFI_US_EQ,,,,,,,
ticker,MF_US_EQ,,,,,,,
ticker,MGDDY_US_EQ,,,,,,,
ticker,MGEN_US_EQ,,,,,,,
ticker,MGIC_US_EQ,,,,,,,
ticker,MGMNF_US_EQ,,,,,,,
ticker,MGRC_US_EQ,,,,,,,
ticker,MGTA_US_EQ,,,,,,,
ticker,MGX_US_EQ,,,,,,,
ticker,MGY_US_EQ,,,,,,,
ticker,MHH_US_EQ,,,,,,,
ticker,MHLD_US_EQ,,,,,,,
ticker,MHNl_EQ,,,,,,,
ticker,MHUA_US_EQ,,,,,,,
ticker,MICT_US_EQ,,,,,,,
ticker,MIDD_US_EQ,,,,,,,
ticker,MIGAd_EQ,,,,,,,
ticker,MIGI_US_EQ,,,,,,,
ticker,MILAd_EQ,,,,,,,
ticker,MILl_EQ,,,,,,,
ticker,MIMI_US_EQ,,,,,,,
ticker,MINIl_EQ,,,,,,,
ticker,MIOe_EQ,,,,,,,
ticker,MITA_US_EQ,,,,,,,
ticker,MITC_US_EQ,,,,,,,
ticker,MITSY_US_EQ,,,,,,,
ticker,MJARF_US_EQ,,,,,,,
ticker,MKC/V_US_EQ,,,,,,,
ticker,MKC_US_EQ,,,,,,,
ticker,MKD_US_EQ,,,,,,,
ticker,MKGI_US_EQ,,,,,,,
ticker,MKKGY_US_EQ,,,,,,,
ticker,MKL_US_EQ,,,,,,,
ticker,MKOd_EQ,,,,,,,
ticker,MKTY_US_EQ,,,,,,,
ticker,MLAC1_US_EQ,,,,,,,
ticker,MLBMDp_EQ,,,,,,,
ticker,MLCASp_EQ,,,,,,,
ticker,MLCO_US_EQ,,,,,,,
ticker,MLHKp_EQ,,,,,,,
ticker,MLHR_US_EQ,,,,,,,
ticker,MLIFSp_EQ,,,,,,,
ticker,MLND_US_EQ,,,,,,,
ticker,MLP_US_EQ,,,,,,,
ticker,MLTBMp_EQ,,,,,,,
ticker,MLp_EQ,,,,,,,
ticker,MMFd_EQ,,,,,,,
ticker,MMMB_US_EQ,,,,,,,
ticker,MMOd_EQ,,,,,,,
ticker,MMSMY_US_EQ,,,,,,,
ticker,MNCL_US_EQ,,,,,,,
ticker,MNDO_US_EQ,,,,,,,
ticker,MNGl_EQ,,,,,,,
ticker,MNKD_US_EQ,,,,,,,
ticker,MNMD_US_EQ,,,,,,,
ticker,MNST_US_EQ,,,,,,,
ticker,MNTN1_US_EQ,,,,,,,
ticker,MNTN_US_EQ,,,,,,,
ticker,MOB_US_EQ,,,,,,,
ticker,MOBd_EQ,,,,,,,
ticker,MODD_US_EQ,,,,,,,
ticker,MOD_US_EQ,,,,,,,
ticker,MOG/A_US_EQ,,,,,,,
ticker,MOG/B_US_EQ,,,,,,,
ticker,MOGO_CA_EQ,,,,,,,
ticker,MOGO_US_EQ,,,,,,,
ticker,MOHCY_US_EQ,,,,,,,
ticker,MOHO_US_EQ,,,,,,,
ticker,MOH_US_EQ,,,,,,,
ticker,MOMO_US_EQ,,,,,,,
ticker,MONI1e_EQ,,,,,,,
ticker,MOSY_US_EQ,,,,,,,
ticker,MOTN_US_EQ,,,,,,,
ticker,MOVE_US_EQ,,,,,,,
ticker,MOXC_US_EQ,,,,,,,
ticker,MPAC_US_EQ,,,,,,,
ticker,MPRA_US_EQ,,,,,,,
ticker,MPW_US_EQ,,,,,,,
ticker,MPX_US_EQ,,,,,,,
ticker,MQ_US_EQ,,,,,,,
ticker,MRAAY_US_EQ,,,,,,,
ticker,MRBK_US_EQ,,,,,,,
ticker,MRCC_US_EQ,,,,,,,
ticker,MRIN_US_EQ,,,,,,,
ticker,MRLl_EQ,,,,,,,
ticker,MRPLY_US_EQ,,,,,,,
ticker,MRX_US_EQ,,,,,,,
ticker,MSBI_US_EQ,,,,,,,
ticker,MSEX_US_EQ,,,,,,,
ticker,MSGE1_US_EQ,,,,,,,
ticker,MSGE_US_EQ,,,,,,,
ticker,MSGS_US_EQ,,,,,,,
ticker,MSLOY_US_EQ,,,,,,,
ticker,MSM_US_EQ,,,,,,,
ticker,MSN_US_EQ,,,,,,,
ticker,MSSA_US_EQ,,,,,,,
ticker,MSS_US_EQ,,,,,,,
ticker,MSTR_US_EQ,,,,,,,
ticker,MSWV_US_EQ,,,,,,,
ticker,MTAC_US_EQ,,,,,,,
ticker,MTAd_EQ,,,,,,,
ticker,MTBC_US_EQ,,,,,,,
ticker,MTB_US_EQ,,,,,,,
ticker,MTCR_US_EQ,,,,,,,
ticker,MTC_US_EQ,,,,,,,
ticker,MTDR_US_EQ,,,,,,,
ticker,MTG_US_EQ,,,,,,,
ticker,MTHRY_US_EQ,,,,,,,
ticker,MTH_US_EQ,,,,,,,
ticker,MTL/P_US_EQ,,,,,,,
ticker,MTLHY_US_EQ,,,,,,,
ticker,MTLS_BB_EQ,,,,,,,
ticker,MTL_US_EQ,,,,,,,
ticker,MTNB_US_EQ,,,,,,,
ticker,MTPHl_EQ,,,,,,,
ticker,MTP_US_EQ,,,,,,,
ticker,MTRN_US_EQ,,,,,,,
ticker,MTRX_US_EQ,,,,,,,
ticker,MTS1d_EQ,,,,,,,
ticker,MTSI_US_EQ,,,,,,,
ticker,MTSL_US_EQ,,,,,,,
ticker,MTSUY_US_EQ,,,,,,,
ticker,MTW_US_EQ,,,,,,,
ticker,MTZ_US_EQ,,,,,,,
ticker,MT_US_EQ,,,,,,,
ticker,MUBd_EQ,,,,,,,
ticker,MUR_US_EQ,,,,,,,
ticker,MWC_US_EQ,,,,,,,
ticker,MWK_US_EQ,,,,,,,
ticker,MXC_US_EQ,,,,,,,
ticker,MX_US_EQ,,,,,,,
ticker,MYNZ_US_EQ,,,,,,,
ticker,MYTE_US_EQ,,,,,,,
ticker,MYT_US_EQ,,,,,,,
ticker,N3Id_EQ,,,,,,,
ticker,NABL_US_EQ,,,,,,,
ticker,NAKD_US_EQ,,,,,,,
ticker,NANX_US_EQ,,,,,,,
ticker,NAOV_US_EQ,,,,,,,
ticker,NATL_US_EQ,,,,,,,
ticker,NAT_US_EQ,,,,,,,
ticker,NAVB_US_EQ,,,,,,,
ticker,NAVI_US_EQ,,,,,,,
ticker,NAVYAp_EQ,,,,,,,
ticker,NA_US_EQ,,,,,,,
ticker,NBAC_US_EQ,,,,,,,
ticker,NBEV_US_EQ,,,,,,,
ticker,NBRV_US_EQ,,,,,,,
ticker,NBTX_US_EQ,,,,,,,
ticker,NBY_US_EQ,,,,,,,
ticker,NCAC_US_EQ,,,,,,,
ticker,NCBDY_US_EQ,,,,,,,
ticker,NCBS_US_EQ,,,,,,,
ticker,NCCLl_EQ,,,,,,,
ticker,NCI_US_EQ,,,,,,,
ticker,NCLH_US_EQ,,,,,,,
ticker,NCNC_US_EQ,,,,,,,
ticker,NCR_US_EQ,,,,,,,
ticker,NCTY_US_EQ,,,,,,,
ticker,NDBKY_US_EQ,,,,,,,
ticker,NDSN_US_EQ,,,,,,,
ticker,NEFd_EQ,,,,,,,
ticker,NENd_EQ,,,,,,,
ticker,NEOG_US_EQ,,,,,,,
ticker,NEOV_US_EQ,,,,,,,
ticker,NEPT_US_EQ,,,,,,,
ticker,NEP_US_EQ,,,,,,,
ticker,NETC_US_EQ,,,,,,,
ticker,NETE_US_EQ,,,,,,,
ticker,NET_US_EQ,,,,,,,
ticker,NEWT_US_EQ,,,,,,,
ticker,NEW_US_EQ,,,,,,,
ticker,NEXT_US_EQ,,,,,,,
ticker,NF0d_EQ,,,,,,,
ticker,NFE_US_EQ,,,,,,,
ticker,NFG_US_EQ,,,,,,,
ticker,NFTG_US_EQ,,,,,,,
ticker,NGAC_US_EQ,,,,,,,
ticker,NGA_US_EQ,,,,,,,
ticker,NGG_US_EQ,,,,,,,
ticker,NGHTl_EQ,,,,,,,
ticker,NGKSY_US_EQ,,,,,,,
ticker,NGVT_US_EQ,,,,,,,
ticker,NHC_US_EQ,,,,,,,
ticker,NHHe_EQ,,,,,,,
ticker,NHIC2_US_EQ,,,,,,,
ticker,NHIC_US_EQ,,,,,,,
ticker,NICK_US_EQ,,,,,,,
ticker,NIFCY_US_EQ,,,,,,,
ticker,NILSY_US_EQ,,,,,,,
ticker,NINE1_US_EQ,,,,,,,
ticker,NIPMY_US_EQ,,,,,,,
ticker,NIQ_US_EQ,,,,,,,
ticker,NJBd_EQ,,,,,,,
ticker,NJMC_US_EQ,,,,,,,
ticker,NJR_US_EQ,,,,,,,
ticker,NKTd_EQ,,,,,,,
ticker,NK_US_EQ,,,,,,,
ticker,NLIT_US_EQ,,,,,,,
ticker,NLSP_US_EQ,,,,,,,
ticker,NLTX_US_EQ,,,,,,,
ticker,NMCl_EQ,,,,,,,
ticker,NMFC_US_EQ,,,,,,,
ticker,NMGRF_US_EQ,,,,,,,
ticker,NMTR_US_EQ,,,,,,,
ticker,NNCHY_US_EQ,,,,,,,
ticker,NNNDd_EQ,,,,,,,
ticker,NNW0d_EQ,,,,,,,
ticker,NOBH_US_EQ,,,,,,,
ticker,NOG_US_EQ,,,,,,,
ticker,NOH1d_EQ,,,,,,,
ticker,NOK_US_EQ,,,,,,,
ticker,NOMD_US_EQ,,,,,,,
ticker,NOVT_US_EQ,,,,,,,
ticker,NOVV_US_EQ,,,,,,,
ticker,NP1_US_EQ,,,,,,,
ticker,NPACY_US_EQ,,,,,,,
ticker,NPA_US_EQ,,,,,,,
ticker,NPNYY_US_EQ,,,,,,,
ticker,NPSNY_US_EQ,,,,,,,
ticker,NPSd_EQ,,,,,,,
ticker,NRBO_US_EQ,,,,,,,
ticker,NRDd_EQ,,,,,,,
ticker,NRZ_US_EQ,,,,,,,
ticker,NR_US_EQ,,,,,,,
ticker,NS7d_EQ,,,,,,,
ticker,NSCO_US_EQ,,,,,,,
ticker,NSC_US_EQ,,,,,,,
ticker,NSH_US_EQ,,,,,,,
ticker,NSSC_US_EQ,,,,,,,
ticker,NSTB_US_EQ,,,,,,,
ticker,NSYS_US_EQ,,,,,,,
ticker,NTB_US_EQ,,,,,,,
ticker,NTEAl_EQ,,,,,,,
ticker,NTEC_US_EQ,,,,,,,
ticker,NTN_US_EQ,,,,,,,
ticker,NTOIY_US_EQ,,,,,,,
ticker,NTOd_EQ,,,,,,,
ticker,NTP_US_EQ,,,,,,,
ticker,NTQl_EQ,,,,,,,
ticker,NTRS_US_EQ,,,,,,,
ticker,NTZ_US_EQ,,,,,,,
ticker,NUE_US_EQ,,,,,,,
ticker,NUMI_CA_EQ,,,,,,,
ticker,NUOd_EQ,,,,,,,
ticker,NUZE_US_EQ,,,,,,,
ticker,NU_US_EQ,,,,,,,
ticker,NVA1_US_EQ,,,,,,,
ticker,NVAC_US_EQ,,,,,,,
ticker,NVA_CA_EQ,,,,,,,
ticker,NVFY_US_EQ,,,,,,,
ticker,NVGI_US_EQ,,,,,,,
ticker,NVUS_US_EQ,,,,,,,
ticker,NVX_US_EQ,,,,,,,
ticker,NVZMY_US_EQ,,,,,,,
ticker,NWE_US_EQ,,,,,,,
ticker,NWGI_US_EQ,,,,,,,
ticker,NWIN_US_EQ,,,,,,,
ticker,NWSA_US_EQ,,,,,,,
ticker,NWS_US_EQ,,,,,,,
ticker,NXGPY_US_EQ,,,,,,,
ticker,NXTD_US_EQ,,,,,,,
ticker,NXT_US_EQ,,,,,,,
ticker,NXU_US_EQ,,,,,,,
ticker,NX_US_EQ,,,,,,,
ticker,NYCB_US_EQ,,,,,,,
ticker,NYMT_US_EQ,,,,,,,
ticker,NYMX_US_EQ,,,,,,,
ticker,NYT_US_EQ,,,,,,,
ticker,NZIl_EQ,,,,,,,
ticker,O1BCd_EQ,,,,,,,
ticker,O2Dd_EQ,,,,,,,
ticker,OACB_US_EQ,,,,,,,
ticker,OAC_US_EQ,,,,,,,
ticker,OAKU_US_EQ,,,,,,,
ticker,OAS_US_EQ,,,,,,,
ticker,OBAI_US_EQ,,,,,,,
ticker,OBEL_BB_EQ,,,,,,,
ticker,OBLG_US_EQ,,,,,,,
ticker,OBLN_US_EQ,,,,,,,
ticker,OBNK_US_EQ,,,,,,,
ticker,OBSNs_EQ,,,,,,,
ticker,OB_US_EQ,,,,,,,
ticker,OCBI_US_EQ,,,,,,,
ticker,OCC_US_EQ,,,,,,,
ticker,OCG_US_EQ,,,,,,,
ticker,OCN_US_EQ,,,,,,,
ticker,OCX_US_EQ,,,,,,,
ticker,ODC_US_EQ,,,,,,,
ticker,ODD_US_EQ,,,,,,,
ticker,ODYSYa_EQ,,,,,,,
ticker,OEG_US_EQ,,,,,,,
ticker,OESX_US_EQ,,,,,,,
ticker,OFC_US_EQ,,,,,,,
ticker,OFKd_EQ,,,,,,,
ticker,OG_US_EQ,,,,,,,
ticker,OHGl_EQ,,,,,,,
ticker,OIBRC_US_EQ,,,,,,,
ticker,OIBRQ_US_EQ,,,,,,,
ticker,OKEYl_EQ,,,,,,,
ticker,OLED_US_EQ,,,,,,,
ticker,OLIT_US_EQ,,,,,,,
ticker,OLN_US_EQ,,,,,,,
ticker,OMER_US_EQ,,,,,,,
ticker,OMH_US_EQ,,,,,,,
ticker,OMI_US_EQ,,,,,,,
ticker,OMQS_US_EQ,,,,,,,
ticker,OMYl_EQ,,,,,,,
ticker,ONCS_US_EQ,,,,,,,
ticker,ONCT_US_EQ,,,,,,,
ticker,ONE_US_EQ,,,,,,,
ticker,ONL_US_EQ,,,,,,,
ticker,ONON_US_EQ,,,,,,,
ticker,ONTX_US_EQ,,,,,,,
ticker,ONVO_US_EQ,,,,,,,
ticker,OPBK_US_EQ,,,,,,,
ticker,OPES_US_EQ,,,,,,,
ticker,OPGN_US_EQ,,,,,,,
ticker,OPGl_EQ,,,,,,,
ticker,OPI_US_EQ,,,,,,,
ticker,OPNT_US_EQ,,,,,,,
ticker,OPRA_US_EQ,,,,,,,
ticker,OPRX_US_EQ,,,,,,,
ticker,OPT_US_EQ,,,,,,,
ticker,OPYGY_US_EQ,,,,,,,
ticker,OP_US_EQ,,,,,,,
ticker,ORAN_US_EQ,,,,,,,
ticker,ORCC_US_EQ,,,,,,,
ticker,ORINY_US_EQ,,,,,,,
ticker,ORLY_US_EQ,,,,,,,
ticker,ORMl_EQ,,,,,,,
ticker,ORN_US_EQ,,,,,,,
ticker,ORSN_US_EQ,,,,,,,
ticker,OSAGY_US_EQ,,,,,,,
ticker,OSAT_US_EQ,,,,,,,
ticker,OSEp_EQ,,,,,,,
ticker,OSK_US_EQ,,,,,,,
ticker,OSMT_US_EQ,,,,,,,
ticker,OSP2d_EQ,,,,,,,
ticker,OSTK_US_EQ,,,,,,,
ticker,OST_US_EQ,,,,,,,
ticker,OTGLY_US_EQ,,,,,,,
ticker,OTRA_US_EQ,,,,,,,
ticker,OTTR_US_EQ,,,,,,,
ticker,OUT_US_EQ,,,,,,,
ticker,OXAC_US_EQ,,,,,,,
ticker,OXBC_US_EQ,,,,,,,
ticker,OXBl_EQ,,,,,,,
ticker,OXLC_US_EQ,,,,,,,
ticker,OXUS_US_EQ,,,,,,,
ticker,OZON_US_EQ,,,,,,,
ticker,O_US_EQ,,,,,,,
ticker,P4Od_EQ,,,,,,,
ticker,PACE_US_EQ,,,,,,,
ticker,PACI_US_EQ,,,,,,,
ticker,PACl_EQ,,,,,,,
ticker,PAFO_US_EQ,,,,,,,
ticker,PAGP_US_EQ,,,,,,,
ticker,PAHC_US_EQ,,,,,,,
ticker,PAIC_US_EQ,,,,,,,
ticker,PALT_US_EQ,,,,,,,
ticker,PALd_EQ,,,,,,,
ticker,PAM_US_EQ,,,,,,,
ticker,PANA_US_EQ,,,,,,,
ticker,PAQC_US_EQ,,,,,,,
ticker,PARR_US_EQ,,,,,,,
ticker,PAR_US_EQ,,,,,,,
ticker,PATH_US_EQ,,,,,,,
ticker,PAVM_US_EQ,,,,,,,
ticker,PAYP_US_EQ,,,,,,,
ticker,PBAM_US_EQ,,,,,,,
ticker,PBAX_US_EQ,,,,,,,
ticker,PBEd_EQ,,,,,,,
ticker,PBH_US_EQ,,,,,,,
ticker,PBR/A_US_EQ,,,,,,,
ticker,PBR_US_EQ,,,,,,,
ticker,PBTS_US_EQ,,,,,,,
ticker,PBT_US_EQ,,,,,,,
ticker,PBYd_EQ,,,,,,,
ticker,PC6d_EQ,,,,,,,
ticker,PCCT_US_EQ,,,,,,,
ticker,PCG_US_EQ,,,,,,,
ticker,PCRFY_US_EQ,,,,,,,
ticker,PCRX_US_EQ,,,,,,,
ticker,PCTY_US_EQ,,,,,,,
ticker,PCYG_US_EQ,,,,,,,
ticker,PCYO_US_EQ,,,,,,,
ticker,PD2d_EQ,,,,,,,
ticker,PDAC_US_EQ,,,,,,,
ticker,PDEX_US_EQ,,,,,,,
ticker,PDLI_US_EQ,,,,,,,
ticker,PDRDY_US_EQ,,,,,,,
ticker,PD_US_EQ,,,,,,,
ticker,PEA_CA_EQ,,,,,,,
ticker,PECK_US_EQ,,,,,,,
ticker,PEGR_US_EQ,,,,,,,
ticker,PEIX_US_EQ,,,,,,,
ticker,PETV_US_EQ,,,,,,,
ticker,PEV_US_EQ,,,,,,,
ticker,PEYE_US_EQ,,,,,,,
ticker,PF8d_EQ,,,,,,,
ticker,PFCl_EQ,,,,,,,
ticker,PFDR_US_EQ,,,,,,,
ticker,PFGC_US_EQ,,,,,,,
ticker,PFHC_US_EQ,,,,,,,
ticker,PFSW_US_EQ,,,,,,,
ticker,PGEN_US_EQ,,,,,,,
ticker,PGHL_US_EQ,,,,,,,
ticker,PGNT_US_EQ,,,,,,,
ticker,PGR_US_EQ,,,,,,,
ticker,PGVd_EQ,,,,,,,
ticker,PHCF_US_EQ,,,,,,,
ticker,PHCG_US_EQ,,,,,,,
ticker,PHH_US_EQ,,,,,,,
ticker,PHI_US_EQ,,,,,,,
ticker,PHXMp_EQ,,,,,,,
ticker,PHYT_US_EQ,,,,,,,
ticker,PIAC_US_EQ,,,,,,,
ticker,PIAI_US_EQ,,,,,,,
ticker,PIC_US_EQ,,,,,,,
ticker,PIERl_EQ,,,,,,,
ticker,PIH_US_EQ,,,,,,,
ticker,PII_US_EQ,,,,,,,
ticker,PIK_US_EQ,,,,,,,
ticker,PINS_US_EQ,,,,,,,
ticker,PIRS_US_EQ,,,,,,,
ticker,PIXY_US_EQ,,,,,,,
ticker,PJXCd_EQ,,,,,,,
ticker,PKCOY_US_EQ,,,,,,,
ticker,PKE_US_EQ,,,,,,,
ticker,PKG_US_EQ,,,,,,,
ticker,PKI_US_EQ,,,,,,,
ticker,PKKW_US_EQ,,,,,,,
ticker,PKX_US_EQ,,,,,,,
ticker,PKY1d_EQ,,,,,,,
ticker,PLAB_US_EQ,,,,,,,
ticker,PLCE_US_EQ,,,,,,,
ticker,PLIN_US_EQ,,,,,,,
ticker,PLL_US_EQ,,,,,,,
ticker,PLMI_US_EQ,,,,,,,
ticker,PLNHF_US_EQ,,,,,,,
ticker,PLPC_US_EQ,,,,,,,
ticker,PLRd_EQ,,,,,,,
ticker,PLTN_US_EQ,,,,,,,
ticker,PLUS_US_EQ,,,,,,,
ticker,PLXP_US_EQ,,,,,,,
ticker,PMAG_AT_EQ,,,,,,,
ticker,PME_US_EQ,,,,,,,
ticker,PMGM_US_EQ,,,,,,,
ticker,PNDd_EQ,,,,,,,
ticker,PNFP_US_EQ,,,,,,,
ticker,PNM_US_EQ,,,,,,,
ticker,PNNT_US_EQ,,,,,,,
ticker,PNPLl_EQ,,,,,,,
ticker,PNPNF_US_EQ,,,,,,,
ticker,PNRG_US_EQ,,,,,,,
ticker,PNRLF_US_EQ,,,,,,,
ticker,PNTG_US_EQ,,,,,,,
ticker,PNW_US_EQ,,,,,,,
ticker,PN_US_EQ,,,,,,,
ticker,POAI_US_EQ,,,,,,,
ticker,PODC_US_EQ,,,,,,,
ticker,PODD_US_EQ,,,,,,,
ticker,PODPl_EQ,,,,,,,
ticker,POGl_EQ,,,,,,,
ticker,POLNs_EQ,,,,,,,
ticker,POLXl_EQ,,,,,,,
ticker,PONO_US_EQ,,,,,,,
ticker,PORT_US_EQ,,,,,,,
ticker,POWW_US_EQ,,,,,,,
ticker,PPC_US_EQ,,,,,,,
ticker,PPCl_EQ,,,,,,,
ticker,PPGH_US_EQ,,,,,,,
ticker,PPHP_US_EQ,,,,,,,
ticker,PPRUY_US_EQ,,,,,,,
ticker,PQG_US_EQ,,,,,,,
ticker,PR4d_EQ,,,,,,,
ticker,PRA_US_EQ,,,,,,,
ticker,PRDO_US_EQ,,,,,,,
ticker,PRGS_US_EQ,,,,,,,
ticker,PRIM_US_EQ,,,,,,,
ticker,PRKA_US_EQ,,,,,,,
ticker,PRK_US_EQ,,,,,,,
ticker,PRLH_US_EQ,,,,,,,
ticker,PRMW_US_EQ,,,,,,,
ticker,PRM_US_EQ,,,,,,,
ticker,PROG_US_EQ,,,,,,,
ticker,PROSY_US_EQ,,,,,,,
ticker,PROe_EQ,,,,,,,
ticker,PRPB_US_EQ,,,,,,,
ticker,PRPH_US_EQ,,,,,,,
ticker,PRPd_EQ,,,,,,,
ticker,PRSR_US_EQ,,,,,,,
ticker,PRSRl_EQ,,,,,,,
ticker,PRTK_US_EQ,,,,,,,
ticker,PS1_US_EQ,,,,,,,
ticker,PSAC_US_EQ,,,,,,,
ticker,PSAd_EQ,,,,,,,
ticker,PSEC_US_EQ,,,,,,,
ticker,PSMMY_US_EQ,,,,,,,
ticker,PSTG_US_EQ,,,,,,,
ticker,PSTH_US_EQ,,,,,,,
ticker,PSTI_US_EQ,,,,,,,
ticker,PTAC_US_EQ,,,,,,,
ticker,PTGEF_US_EQ,,,,,,,
ticker,PTHL_US_EQ,,,,,,,
ticker,PTHR_US_EQ,,,,,,,
ticker,PTIC_US_EQ,,,,,,,
ticker,PTI_US_EQ,,,,,,,
ticker,PTLE_US_EQ,,,,,,,
ticker,PTMN_US_EQ,,,,,,,
ticker,PTON_US_EQ,,,,,,,
ticker,PTRN_US_EQ,,,,,,,
ticker,PTSI_US_EQ,,,,,,,
ticker,PTYl_EQ,,,,,,,
ticker,PT_US_EQ,,,,,,,
ticker,PUBGY_US_EQ,,,,,,,
ticker,PUIGe_EQ,,,,,,,
ticker,PUK_US_EQ,,,,,,,
ticker,PUODY_US_EQ,,,,,,,
ticker,PUYI_US_EQ,,,,,,,
ticker,PV_US_EQ,,,,,,,
ticker,PWBO_US_EQ,,,,,,,
ticker,PWFL_US_EQ,,,,,,,
ticker,PWM_US_EQ,,,,,,,
ticker,PWUP_US_EQ,,,,,,,
ticker,PW_US_EQ,,,,,,,
ticker,PXLW_US_EQ,,,,,,,
ticker,PXX_US_EQ,,,,,,,
ticker,PZXd_EQ,,,,,,,
ticker,PZZA_US_EQ,,,,,,,
ticker,QANd_EQ,,,,,,,
ticker,QBRA_CA_EQ,,,,,,,
ticker,QBRB_CA_EQ,,,,,,,
ticker,QDId_EQ,,,,,,,
ticker,QD_US_EQ,,,,,,,
ticker,QELL_US_EQ,,,,,,,
ticker,QENd_EQ,,,,,,,
ticker,QEPC_US_EQ,,,,,,,
ticker,QFTA_US_EQ,,,,,,,
ticker,QH_US_EQ,,,,,,,
ticker,QIWI_US_EQ,,,,,,,
ticker,QK_US_EQ,,,,,,,
ticker,QLI_US_EQ,,,,,,,
ticker,QMCO_US_EQ,,,,,,,
ticker,QMMM_US_EQ,,,,,,,
ticker,QNC_US_EQ,,,,,,,
ticker,QRHC_US_EQ,,,,,,,
ticker,QSG_US_EQ,,,,,,,
ticker,QTT_US_EQ,,,,,,,
ticker,QUIK_US_EQ,,,,,,,
ticker,QUIZl_EQ,,,,,,,
